process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,16,150,0.0193,200,knn,knn,250,6000,0.8743,0.8007,0.8091,0.8221,0.1525,0.3756,0.2169,0.5130
flow,2,16,150,0.0193,200,altered_knn,altered_knn,250,4000,0.8743,0.7797,0.7892,0.8346,0.0458,0.2979,0.0794,0.4343
flow,2,16,150,0.0193,200,kernel,kernel,250,6000,0.8743,0.7781,0.7858,0.8176,0.0802,0.3860,0.1327,0.4593
flow,2,16,150,0.0193,200,linear,linear,250,6000,0.8743,0.0259,0.0111,0.0211,0.0153,0.7824,0.0301,0.0206
flow,2,16,150,0.0193,200,quadratic,quadratic,250,6000,0.8743,0.7776,0.7828,0.8382,0.0662,0.5130,0.1173,0.4501
flow,2,16,150,0.0193,200,polar2,polar,250,6000,0.8743,0.8465,0.8562,0.8595,0.2649,0.3575,0.3043,0.5802
flow,2,16,150,0.0193,200,polar3,polar,250,6000,0.8743,0.8658,0.8757,0.8772,0.3118,0.3627,0.3353,0.6055
flow,2,16,150,0.0193,200,polar8,polar,250,6000,0.8743,0.8711,0.8821,0.8817,0.3361,0.3161,0.3258,0.6039
flow,2,16,150,0.0193,200,mlp,mlp,250,6000,0.8743,0.8514,0.8634,0.8644,0.2500,0.2435,0.2467,0.5551
flow,2,16,150,0.0193,200,knn,knn,500,12000,0.8742,0.8306,0.8390,0.8548,0.1450,0.4041,0.2134,0.5262
flow,2,16,150,0.0193,200,altered_knn,altered_knn,500,8000,0.8742,0.8215,0.8344,0.8548,0.0506,0.1710,0.0781,0.4562
flow,2,16,150,0.0193,200,kernel,kernel,500,12000,0.8742,0.7996,0.8082,0.8380,0.0805,0.3627,0.1317,0.4700
flow,2,16,150,0.0193,200,linear,linear,500,12000,0.8742,0.0263,0.0113,0.0220,0.0154,0.7876,0.0303,0.0208
flow,2,16,150,0.0193,200,quadratic,quadratic,500,12000,0.8742,0.7788,0.7839,0.8416,0.0651,0.5207,0.1158,0.4499
flow,2,16,150,0.0193,200,polar2,polar,500,12000,0.8742,0.8499,0.8593,0.8642,0.2445,0.3756,0.2962,0.5778
flow,2,16,150,0.0193,200,polar3,polar,500,12000,0.8742,0.8673,0.8775,0.8794,0.2833,0.3523,0.3141,0.5958
flow,2,16,150,0.0193,200,polar8,polar,500,12000,0.8742,0.8750,0.8857,0.8853,0.3441,0.3316,0.3377,0.6117
flow,2,16,150,0.0193,200,mlp,mlp,500,12000,0.8742,0.8669,0.8790,0.8767,0.3936,0.2539,0.3087,0.5938
flow,2,16,150,0.0193,200,knn,knn,1000,24000,0.8739,0.8402,0.8493,0.8636,0.1454,0.3808,0.2105,0.5299
