sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
ddim,8,8,3,0.0117,0.0002,polar8,polar,50000,600000,0.9785,0.0005,0.9825,0.0004,0.9819,0.0005,0.7040,0.0122,0.6460,0.0046,0.6737,0.0034,0.8281,0.0017
ddim,8,8,3,0.0117,0.0002,polar8_cal,polar,50000,600000,0.9788,0.0005,0.9829,0.0004,0.9819,0.0006,0.7451,0.0142,0.6268,0.0087,0.6806,0.0007,0.8318,0.0003
ddim,8,8,3,0.0117,0.0002,knn,knn,100000,1200000,0.7219,0.0030,0.7272,0.0029,0.7282,0.0030,0.2169,0.0016,0.2731,0.0072,0.2417,0.0027,0.4845,0.0027
ddim,8,8,3,0.0117,0.0002,altered_knn,altered_knn,100000,800000,0.8280,0.0277,0.8352,0.0298,0.8611,0.0050,0.0423,0.0086,0.2240,0.1376,0.0649,0.0051,0.4500,0.0174
ddim,8,8,3,0.0117,0.0002,quadratic,quadratic,100000,1200000,0.9520,0.0024,0.9575,0.0023,0.9562,0.0024,0.6140,0.0090,0.4940,0.0043,0.5474,0.0025,0.7524,0.0016
ddim,8,8,3,0.0117,0.0002,quadratic_cal,quadratic,100000,1200000,0.9514,0.0023,0.9564,0.0022,0.9559,0.0024,0.5627,0.0159,0.5269,0.0132,0.5438,0.0017,0.7501,0.0005
ddim,8,8,3,0.0117,0.0002,polar8,polar,100000,1200000,0.9791,0.0005,0.9831,0.0005,0.9824,0.0005,0.7119,0.0123,0.6458,0.0044,0.6771,0.0031,0.8301,0.0016
ddim,8,8,3,0.0117,0.0002,polar8_cal,polar,100000,1200000,0.9791,0.0003,0.9830,0.0003,0.9824,0.0005,0.7079,0.0404,0.6476,0.0157,0.6753,0.0103,0.8291,0.0052
ddim,8,16,3,0.0135,0.0002,knn,knn,20000,480000,0.6112,0.0018,0.6156,0.0017,0.6243,0.0018,0.0936,0.0025,0.2886,0.0024,0.1414,0.0026,0.3785,0.0014
ddim,8,16,3,0.0135,0.0002,altered_knn,altered_knn,20000,320000,0.7893,0.0057,0.7977,0.0065,0.8114,0.0005,0.0496,0.0030,0.1738,0.0447,0.0759,0.0003,0.4368,0.0031
ddim,8,16,3,0.0135,0.0002,quadratic,quadratic,20000,480000,0.9125,0.0032,0.9188,0.0030,0.9182,0.0033,0.4730,0.0046,0.4481,0.0060,0.4602,0.0036,0.6895,0.0030
ddim,8,16,3,0.0135,0.0002,quadratic_cal,quadratic,20000,480000,0.9129,0.0032,0.9196,0.0032,0.9184,0.0033,0.4996,0.0229,0.4289,0.0223,0.4605,0.0046,0.6900,0.0033
ddim,8,16,3,0.0135,0.0002,polar8,polar,20000,480000,0.9631,0.0018,0.9691,0.0016,0.9684,0.0016,0.5651,0.0136,0.5206,0.0081,0.5418,0.0082,0.7555,0.0049
ddim,8,16,3,0.0135,0.0002,polar8_cal,polar,20000,480000,0.9634,0.0016,0.9697,0.0014,0.9684,0.0016,0.6051,0.0161,0.5011,0.0129,0.5479,0.0053,0.7588,0.0033
ddim,8,16,3,0.0135,0.0002,knn,knn,50000,1200000,0.6433,0.0021,0.6479,0.0021,0.6550,0.0019,0.1146,0.0044,0.3025,0.0044,0.1662,0.0053,0.4071,0.0029
ddim,8,16,3,0.0135,0.0002,altered_knn,altered_knn,50000,800000,0.7546,0.0063,0.7589,0.0069,0.8146,0.0023,0.0398,0.0007,0.4420,0.0358,0.0730,0.0016,0.4160,0.0027
ddim,8,16,3,0.0135,0.0002,quadratic,quadratic,50000,1200000,0.9199,0.0021,0.9265,0.0020,0.9257,0.0022,0.4729,0.0043,0.4335,0.0063,0.4523,0.0047,0.6894,0.0028
ddim,8,16,3,0.0135,0.0002,quadratic_cal,quadratic,50000,1200000,0.9203,0.0020,0.9271,0.0018,0.9259,0.0022,0.4939,0.0151,0.4210,0.0163,0.4540,0.0029,0.6906,0.0020
ddim,8,16,3,0.0135,0.0002,polar8,polar,50000,1200000,0.9647,0.0016,0.9708,0.0014,0.9698,0.0015,0.5944,0.0104,0.5190,0.0093,0.5541,0.0091,0.7624,0.0053
ddim,8,16,3,0.0135,0.0002,polar8_cal,polar,50000,1200000,0.9648,0.0018,0.9710,0.0018,0.9698,0.0015,0.6115,0.0336,0.5110,0.0038,0.5562,0.0130,0.7636,0.0074
ddim,8,16,3,0.0135,0.0002,knn,knn,100000,2400000,0.6651,0.0028,0.6699,0.0028,0.6762,0.0028,0.1304,0.0033,0.3147,0.0028,0.1844,0.0034,0.4271,0.0011
ddim,8,16,3,0.0135,0.0002,altered_knn,altered_knn,100000,1600000,0.8063,0.0136,0.8145,0.0151,0.8327,0.0011,0.0522,0.0063,0.2084,0.0978,0.0785,0.0063,0.4465,0.0081
ddim,8,16,3,0.0135,0.0002,quadratic,quadratic,100000,2400000,0.9237,0.0021,0.9305,0.0020,0.9300,0.0021,0.4433,0.0031,0.4306,0.0048,0.4369,0.0038,0.6837,0.0024
ddim,8,16,3,0.0135,0.0002,quadratic_cal,quadratic,100000,2400000,0.9242,0.0022,0.9312,0.0021,0.9302,0.0022,0.4677,0.0041,0.4140,0.0067,0.4392,0.0041,0.6852,0.0027
ddim,8,16,3,0.0135,0.0002,polar8,polar,100000,2400000,0.9658,0.0015,0.9719,0.0013,0.9707,0.0014,0.6069,0.0078,0.5186,0.0057,0.5593,0.0049,0.7656,0.0031
ddim,8,16,3,0.0135,0.0002,polar8_cal,polar,100000,2400000,0.9659,0.0018,0.9721,0.0018,0.9707,0.0014,0.6272,0.0411,0.5100,0.0091,0.5616,0.0117,0.7668,0.0068
ddim,16,2,3,0.0112,0.0001,knn,knn,20000,60000,0.8007,0.0009,0.8095,0.0011,0.8046,0.0009,0.4964,0.1494,0.0164,0.0057,0.0317,0.0110,0.4206,0.0053
ddim,16,2,3,0.0112,0.0001,altered_knn,altered_knn,20000,40000,0.7864,0.1074,0.7914,0.1108,0.8599,0.0616,0.0247,0.0045,0.3444,0.1937,0.0447,0.0065,0.4180,0.0581
ddim,16,2,3,0.0112,0.0001,quadratic,quadratic,20000,60000,0.9871,0.0008,0.9935,0.0010,0.9904,0.0008,0.9296,0.0056,0.4231,0.0261,0.5811,0.0254,0.7873,0.0124
ddim,16,2,3,0.0112,0.0001,quadratic_cal,quadratic,20000,60000,0.9857,0.0008,0.9889,0.0007,0.9897,0.0008,0.6155,0.0398,0.7101,0.0080,0.6588,0.0241,0.8238,0.0121
